window_id,window_label,stock_code,company_name,cb_code,issue_date,factor_as_of_date,buy_date,buy_price,sell_date,sell_price,return_pct,momentum_20d,momentum_60d,ma5_gt_ma10_gt_ma20,volume_ratio_5v20,top1_foreign_net_20d_pct_capital,top1_trust_net_20d_pct_capital,revenue_yoy,eps,contract_liability_growth
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3033,威健實業股份有限公司,30337,2024-09-11,2024-10-14,2024-10-15,33.8334,2025-07-28,32.3747,-4.3115,6.577,-4.85,True,1.5613,,,0.3386,1.24,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2464,盟立自動化股份有限公司,24642,2024-09-16,2024-08-23,2024-08-26,80.4126,2024-09-30,80.3133,-0.1236,-4.1916,18.834,True,0.957,,,-0.1646,0.13,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2464,盟立自動化股份有限公司,24642,2024-09-16,2024-10-17,2024-10-18,83.2952,2025-07-31,57.6,-30.8483,3.2804,-7.7441,False,0.5099,,,-0.086,0.13,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1781,合世生醫科技股份有限公司,17813,2024-09-24,2024-08-30,2024-09-02,17.25,2024-10-09,16.4,-4.9275,5.1515,10.5096,True,0.9819,,,0.002,0.07,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1781,合世生醫科技股份有限公司,17813,2024-09-24,2024-10-24,2024-10-25,16.5,2025-08-08,14.2,-13.9394,3.125,-2.6549,True,1.6618,,,-0.0415,0.07,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5244,弘凱光電股份有限公司,52441,2024-09-25,2024-09-02,2024-09-03,40.2407,2024-10-11,41.3905,2.8571,1.3095,-7.2,True,0.3139,,,-0.016,1.07,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5244,弘凱光電股份有限公司,52441,2024-09-25,2024-10-25,2024-10-28,40.1449,2025-08-11,44.96,11.9942,-5.8427,-11.6965,False,0.7206,,,0.0848,1.07,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2383,台光電子材料股份有限公司,23836,2024-09-25,2024-09-02,2024-09-03,478.7195,2024-10-11,410.613,-14.2268,24.0037,10.7328,True,0.9173,,,0.5858,12.83,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2383,台光電子材料股份有限公司,23836,2024-09-25,2024-10-25,2024-10-28,424.4317,2025-08-11,1140.0432,168.6046,-7.1506,6.6143,False,1.1977,,,0.3696,12.83,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6182,合晶科技股份有限公司,61828,2024-09-27,2024-09-04,2024-09-05,33.0,2024-10-15,29.95,-9.2424,-2.3881,-12.9243,True,0.786,,,-0.1093,0.01,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6182,合晶科技股份有限公司,61828,2024-09-27,2024-10-29,2024-10-30,30.0,2025-08-13,23.5,-21.6667,-5.3797,-18.75,False,0.7703,,,-0.09849999999999999,0.01,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1609,大亞電線電纜股份有限公司,16095,2024-09-30,2024-09-05,2024-09-06,45.9779,2024-10-16,44.6981,-2.7835,-6.2352,0.6968,False,0.5163,,,0.2671,1.58,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1609,大亞電線電纜股份有限公司,16095,2024-09-30,2024-10-30,2024-11-01,42.4703,2025-08-14,37.9009,-10.7591,-12.8846,-13.7516,False,0.855,,,0.111,1.58,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2034,允強實業股份有限公司,20344,2024-10-02,2024-09-09,2024-09-10,21.0624,2024-10-18,21.9678,4.2986,-6.7511,-8.7457,False,0.9879,,,-0.08929999999999999,0.17,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2034,允強實業股份有限公司,20344,2024-10-02,2024-11-04,2024-11-05,20.8718,2025-08-18,21.9,4.9261,-11.6935,-4.5752,False,0.7415,,,-0.0104,0.17,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2548,華固建設股份有限公司,25483,2024-10-02,2024-09-09,2024-09-10,116.7283,2024-10-18,106.6147,-8.6643,-5.1546,-9.5672,False,0.8203,,,0.6289,0.69,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2548,華固建設股份有限公司,25483,2024-10-02,2024-11-04,2024-11-05,99.4509,2025-08-18,89.7306,-9.7739,-13.2841,-20.6081,False,1.0737,,,-0.7463,0.69,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8147,正淩精密工業股份有限公司,81473,2024-10-03,2024-09-09,2024-09-10,133.7928,2024-10-18,117.9109,-11.8705,22.6244,7.8195,False,0.7194,,,-0.005,1.2,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8147,正淩精密工業股份有限公司,81473,2024-10-03,2024-11-04,2024-11-05,107.8043,2025-08-18,110.8005,2.7793,-10.4,-3.8627,False,0.5364,,,0.19649999999999998,1.2,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2383,台光電子材料股份有限公司,23837,2024-10-09,2024-09-12,2024-09-13,478.7194,2024-10-23,438.2504,-8.4536,12.4628,8.7223,True,1.2404,,,0.4753,12.83,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2383,台光電子材料股份有限公司,23837,2024-10-09,2024-11-07,2024-11-08,431.341,2025-08-21,1219.0072,182.6087,0.4619,0.6407,False,0.7638,,,0.3696,12.83,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,9935,慶豐富實業股份有限公司,99353,2024-10-14,2024-09-16,2024-09-18,28.3221,2024-10-25,30.8454,8.9094,2.0218,32.3388,False,0.5933,,,0.0721,1.06,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,9935,慶豐富實業股份有限公司,99353,2024-10-14,2024-11-11,2024-11-12,30.2798,2025-08-25,19.5824,-35.3285,4.3921,30.8271,False,0.8168,,,0.0173,1.06,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6197,佳必琪國際股份有限公司,61973,2024-10-15,2024-09-18,2024-09-19,144.7597,2024-10-28,165.8412,14.5631,-13.5977,-18.3326,False,0.604,,,0.5008,4.59,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6197,佳必琪國際股份有限公司,61973,2024-10-15,2024-11-12,2024-11-13,150.3815,2025-08-26,175.929,16.9884,4.902,-5.0296,False,0.6331,,,0.1348,4.59,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5212,凌網科技股份有限公司,52121,2024-10-15,2024-09-18,2024-09-19,51.989,2024-10-28,51.2039,-1.5101,2.9361,-2.6144,True,0.5268,,,0.2273,1.6,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5212,凌網科技股份有限公司,52121,2024-10-15,2024-11-12,2024-11-13,49.2849,2025-08-26,43.208,-12.3302,-6.6884,-2.5554,False,0.6138,,,0.3046,1.6,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6425,易發精機股份有限公司,64251,2024-10-15,2024-09-18,2024-09-19,57.3097,2024-10-28,75.6411,31.9865,-10.8232,-8.7363,False,1.6444,,,0.41700000000000004,0.73,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6425,易發精機股份有限公司,64251,2024-10-15,2024-11-12,2024-11-13,80.0792,2025-08-26,51.8892,-35.2027,-8.5297,37.9019,False,0.4282,,,0.2734,0.73,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3516,亞帝歐光電股份有限公司,35161,2024-10-18,2024-09-23,2024-09-24,26.3752,2024-11-01,27.0173,2.4345,7.083,1.1144,True,1.6073,,,-0.1308,0.13,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3516,亞帝歐光電股份有限公司,35161,2024-10-18,2024-11-15,2024-11-18,26.3258,2025-08-29,19.8,-24.7886,-2.7372,10.2833,False,0.8554,,,0.2979,0.25,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3013,晟銘電子科技股份有限公司,30134,2024-10-18,2024-09-23,2024-09-24,131.3262,2024-11-01,156.6003,19.2453,4.8387,45.4151,False,1.2938,,,0.4547,1.36,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3013,晟銘電子科技股份有限公司,30134,2024-10-18,2024-11-15,2024-11-18,152.1402,2025-08-29,129.9754,-14.5687,0.3257,24.6964,True,1.0631,,,0.1409,2.17,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2548,華固建設股份有限公司,25484,2024-10-18,2024-09-23,2024-09-24,109.1431,2024-11-01,101.9793,-6.5637,-7.1174,-5.0909,False,1.1892,,,0.6289,0.69,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2548,華固建設股份有限公司,25484,2024-10-18,2024-11-15,2024-11-18,106.6147,2025-08-29,93.4694,-12.3297,-1.5564,-19.1693,False,0.9119,,,-0.9899,5.01,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6706,惠特科技股份有限公司,67062,2024-10-25,2024-09-30,2024-10-01,172.0,2024-11-08,191.0,11.0465,22.3022,59.6244,False,0.5032,,,-0.1795,-2.65,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6706,惠特科技股份有限公司,67062,2024-10-25,2024-11-22,2024-11-25,179.5,2025-09-05,62.7,-65.0696,8.1474,36.0153,False,0.858,,,0.08460000000000001,-4.01,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,9958,世紀鋼鐵結構股份有限公司,99587,2024-10-28,2024-10-01,2024-10-04,223.5724,2024-11-11,181.0105,-19.0372,-2.3404,-20.8358,True,0.9566,,,-0.2352,4.84,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,9958,世紀鋼鐵結構股份有限公司,99587,2024-10-28,2024-11-25,2024-11-26,180.5213,2025-09-08,174.0,-3.6125,-13.986,-13.5831,False,0.5872,,,-0.1989,6.53,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,9939,宏全國際股份有限公司,99392,2024-10-29,2024-10-04,2024-10-07,148.5123,2024-11-12,139.83,-5.8462,1.1614,-2.2005,True,1.0795,,,0.028999999999999998,5.62,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,9939,宏全國際股份有限公司,99392,2024-10-29,2024-11-26,2024-11-27,138.0022,2025-09-09,125.5812,-9.0006,-2.2581,-5.3125,False,1.3792,,,0.0897,8.61,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6584,南俊國際股份有限公司,65841,2024-10-29,2024-10-04,2024-10-07,171.9613,2024-11-12,163.0153,-5.2023,-1.1696,-18.3107,True,2.168,,,0.5727,1.49,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6584,南俊國際股份有限公司,65841,2024-10-29,2024-11-26,2024-11-27,189.3562,2025-09-09,248.499,31.2336,5.2486,4.6703,False,2.0807,,,0.491,2.15,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6584,南俊國際股份有限公司,65842,2024-10-30,2024-10-07,2024-10-08,171.9613,2024-11-13,161.5243,-6.0694,0.8902,-25.1995,True,2.0158,,,0.5727,1.49,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6584,南俊國際股份有限公司,65842,2024-10-30,2024-11-27,2024-11-28,179.9133,2025-09-10,259.0,43.9582,2.8249,-0.274,False,2.1245,,,0.491,2.15,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3257,虹冠電子工業股份有限公司,32571,2024-11-01,2024-10-08,2024-10-09,50.8505,2024-11-14,55.7892,9.7122,12.5506,-4.9573,False,1.1885,,,-0.3025,1.58,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3257,虹冠電子工業股份有限公司,32571,2024-11-01,2024-11-28,2024-11-29,57.2525,2025-09-11,67.4814,17.8663,-7.3913,20.339,False,0.6692,,,-0.5017,2.1,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6835,圓裕企業股份有限公司,68351,2024-11-01,2024-10-08,2024-10-09,46.9243,2024-11-14,41.5135,-11.5308,0.8,-5.618,True,1.4615,,,0.0223,1.94,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6835,圓裕企業股份有限公司,68351,2024-11-01,2024-11-28,2024-11-29,41.8867,2025-09-11,38.8058,-7.3554,-15.2805,-17.5141,False,0.2073,,,0.10289999999999999,2.38,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6874,倍力資訊股份有限公司,68741,2024-11-04,2024-10-09,2024-10-11,94.4394,2024-11-15,88.3342,-6.4647,3.125,-12.9199,True,1.0154,,,0.535,2.57,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6874,倍力資訊股份有限公司,68741,2024-11-04,2024-11-29,2024-12-02,87.4757,2025-09-12,76.1,-13.0044,-12.4272,-9.98,False,0.5618,,,-0.12560000000000002,3.33,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4549,桓達科技股份有限公司,45491,2024-11-06,2024-10-14,2024-10-15,146.3205,2024-11-19,125.0062,-14.5669,-2.1875,5.1289,False,0.6458,,,-0.3804,2.51,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4549,桓達科技股份有限公司,45491,2024-11-06,2024-12-03,2024-12-04,139.2654,2025-09-16,121.0,-13.1156,-9.6273,-11.1317,False,0.5692,,,-0.1721,3.37,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,9958,世紀鋼鐵結構股份有限公司,99588,2024-11-08,2024-10-16,2024-10-17,217.7018,2024-11-21,177.0968,-18.6517,5.2381,-14.944,False,0.8179,,,-0.1765,4.84,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,9958,世紀鋼鐵結構股份有限公司,99588,2024-11-08,2024-12-05,2024-12-06,177.0968,2025-09-18,170.0,-4.0073,-9.9502,-17.3516,False,0.7876,,,-0.1989,6.53,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4549,桓達科技股份有限公司,45491,2024-11-07,2024-10-15,2024-10-16,144.4566,2024-11-20,125.9568,-12.8065,-2.2082,4.1213,False,0.5543,,,-0.3804,2.51,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4549,桓達科技股份有限公司,45491,2024-11-07,2024-12-04,2024-12-05,164.9321,2025-09-17,119.0,-27.8491,-1.5385,-2.5672,False,1.0519,,,-0.1721,3.37,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3702,大聯大控股股份有限公司,37022,2024-11-11,2024-10-17,2024-10-18,75.126,2024-11-22,67.4796,-10.1781,4.4474,-14.7751,True,0.9486,,,0.4899,1.89,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3702,大聯大控股股份有限公司,37022,2024-11-11,2024-12-06,2024-12-09,67.0972,2025-09-19,65.8,-1.9334,-8.6162,-8.2569,False,0.8722,,,0.1941,3.11,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6442,光紅建聖股份有限公司,64421,2024-11-11,2024-10-17,2024-10-18,423.0483,2024-11-22,490.1525,15.8621,28.1899,-17.6275,True,1.7601,,,1.7877,5.07,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6442,光紅建聖股份有限公司,64421,2024-11-11,2024-12-06,2024-12-09,495.9877,2025-09-19,806.0393,62.512,-3.2505,36.0215,False,1.3997,,,1.5419,8.52,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8171,天宇工業股份有限公司,81714,2024-11-12,2024-10-18,2024-10-21,33.4,2024-11-25,43.2,29.3413,5.0473,-14.8338,True,0.9982,,,-0.11939999999999999,0.05,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8171,天宇工業股份有限公司,81714,2024-11-12,2024-12-09,2024-12-10,37.45,2025-09-22,28.25,-24.5661,10.6195,16.4596,False,1.4788,,,-0.7155,-0.47,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8171,天宇工業股份有限公司,81715,2024-11-14,2024-10-22,2024-10-23,33.9,2024-11-27,46.2,36.2832,7.84,-11.6645,True,1.0618,,,-0.11939999999999999,0.05,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8171,天宇工業股份有限公司,81715,2024-11-14,2024-12-11,2024-12-12,38.35,2025-09-24,28.45,-25.8149,16.4902,25.4072,False,1.046,,,-0.7155,-0.47,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8374,羅昇企業股份有限公司,83742,2024-11-15,2024-10-23,2024-10-24,140.9696,2024-11-28,125.5821,-10.9155,-1.7544,6.0606,False,2.0419,,,0.16620000000000001,0.05,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8374,羅昇企業股份有限公司,83742,2024-11-15,2024-12-12,2024-12-13,134.5168,2025-09-25,99.7666,-25.8333,6.2745,-6.5517,True,0.79,,,0.6633,0.2,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6664,群翊工業股份有限公司,66642,2024-11-19,2024-10-25,2024-10-28,286.2623,2024-12-02,250.8385,-12.3746,-8.1633,11.4286,False,0.9803,,,-0.11410000000000001,8.74,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6664,群翊工業股份有限公司,66642,2024-11-19,2024-12-16,2024-12-17,231.6905,2025-09-30,253.5,9.4132,-5.4902,-17.7474,False,1.0402,,,0.051100000000000007,11.59,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3702,大聯大控股股份有限公司,37023,2024-11-21,2024-10-29,2024-10-30,73.5011,2024-12-04,67.384,-8.3225,0.2625,-11.0594,False,0.5124,,,0.4899,1.89,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3702,大聯大控股股份有限公司,37023,2024-11-21,2024-12-18,2024-12-19,64.6122,2025-10-02,65.4,1.2193,-7.7957,-8.2888,False,0.8473,,,0.1685,3.11,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3591,艾笛森光電股份有限公司,35914,2024-11-22,2024-10-30,2024-11-01,24.7526,2024-12-05,26.1917,5.814,8.4536,-0.9416,False,0.3693,,,0.2761,0.51,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3591,艾笛森光電股份有限公司,35914,2024-11-22,2024-12-19,2024-12-20,24.4648,2025-10-03,18.25,-25.4029,6.2761,6.4989,False,0.7187,,,0.26839999999999997,0.73,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3303,岱稜科技股份有限公司,33035,2024-11-26,2024-11-04,2024-11-05,52.4607,2024-12-09,49.954,-4.7782,-2.6622,37.6471,False,0.5682,,,0.08,1.62,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3303,岱稜科技股份有限公司,33035,2024-11-26,2024-12-23,2024-12-24,46.9102,2025-10-08,45.4252,-3.1658,-15.6958,-17.3016,False,0.6532,,,0.0924,2.98,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3346,麗清科技股份有限公司,33466,2024-11-27,2024-11-05,2024-11-06,35.9228,2024-12-10,35.5427,-1.0582,-0.7895,14.6463,False,0.5381,,,-0.0246,0.99,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3346,麗清科技股份有限公司,33466,2024-11-27,2024-12-24,2024-12-25,33.1668,2025-10-09,22.7,-31.5581,-11.4276,-10.8247,False,0.9433,,,0.0774,1.64,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3313,斐成開發科技股份有限公司,33133,2024-11-29,2024-11-07,2024-11-08,16.35,2024-12-12,15.7,-3.9755,-5.7803,-17.6768,False,1.1597,,,-0.9545,1.35,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3313,斐成開發科技股份有限公司,33133,2024-11-29,2024-12-26,2024-12-27,15.85,2025-10-14,17.4,9.7792,0.9901,-11.3043,False,0.8134,,,-0.6420999999999999,1.25,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2442,新美齊股份有限公司,24423,2024-11-29,2024-11-07,2024-11-08,23.9984,2024-12-12,24.98,4.09,-5.0781,-27.1217,False,0.4473,,,0.1934,0.92,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2442,新美齊股份有限公司,24423,2024-11-29,2024-12-26,2024-12-27,25.3235,2025-10-14,25.45,0.4995,1.5748,-7.1942,False,0.8502,,,0.2548,0.94,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6645,金萬林企業股份有限公司,66451,2024-12-04,2024-11-12,2024-11-13,27.8,2024-12-17,25.75,-7.3741,-1.5929,-8.7028,True,0.8011,,,0.9460999999999999,-1.53,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6645,金萬林企業股份有限公司,66451,2024-12-04,2024-12-31,2025-01-02,23.65,2025-10-17,21.7,-8.2452,-10.8358,-16.4336,False,2.2195,,,0.0321,-2.2,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6870,騰雲科技服務股份有限公司,68702,2024-12-05,2024-11-13,2024-11-14,226.3295,2024-12-18,242.0401,6.9414,2.7778,2.2368,True,0.8214,,,0.5797,2.67,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6870,騰雲科技服務股份有限公司,68702,2024-12-05,2025-01-02,2025-01-03,217.4924,2025-10-20,204.0,-6.2036,-10.5809,1.4118,False,0.7918,,,0.6812,2.67,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6870,騰雲科技服務股份有限公司,68701,2024-12-05,2024-11-13,2024-11-14,226.3295,2024-12-18,242.0401,6.9414,2.7778,2.2368,True,0.8214,,,0.5797,2.67,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6870,騰雲科技服務股份有限公司,68701,2024-12-05,2025-01-02,2025-01-03,217.4924,2025-10-20,204.0,-6.2036,-10.5809,1.4118,False,0.7918,,,0.6812,2.67,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8489,三貝德數位文創股份有限公司,84891,2024-12-09,2024-11-15,2024-11-18,28.95,2024-12-20,31.15,7.5993,-2.5818,-7.9675,False,0.9729,,,-0.0258,-1.15,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8489,三貝德數位文創股份有限公司,84891,2024-12-09,2025-01-06,2025-01-07,34.55,2025-10-22,46.3,34.0087,10.4334,21.3404,True,1.5709,,,-0.032,-1.15,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4979,華星光通科技股份有限公司,49793,2024-12-09,2024-11-15,2024-11-18,144.0369,2024-12-20,169.1941,17.4658,-5.1948,45.0947,True,1.4699,,,0.0053,2.71,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4979,華星光通科技股份有限公司,49793,2024-12-09,2025-01-06,2025-01-07,197.3109,2025-10-22,191.0133,-3.1917,-5.7143,28.5714,False,1.4035,,,-0.0604,2.71,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1101,臺灣水泥股份有限公司,11011,2024-12-10,2024-11-18,2024-11-19,31.1472,2024-12-23,29.985,-3.7313,1.5267,1.6819,True,1.7137,,,0.7362000000000001,0.93,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1101,臺灣水泥股份有限公司,11011,2024-12-10,2025-01-07,2025-01-08,29.2877,2025-10-23,22.2833,-23.9159,-6.1103,-3.0769,False,0.8661,,,0.878,0.93,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5608,四維航業股份有限公司,56087,2024-12-17,2024-11-25,2024-11-26,18.75,2024-12-30,16.8,-10.4,5.3371,1.3514,True,1.0679,,,0.0291,-0.29,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5608,四維航業股份有限公司,56087,2024-12-17,2025-01-14,2025-01-15,16.0,2025-10-31,17.55,9.6875,-5.5882,-10.3352,False,1.5119,,,0.16879999999999998,-0.29,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,5245,智晶光電股份有限公司,52452,2024-12-18,2024-11-26,2024-11-27,34.15,2024-12-31,33.25,-2.6354,-7.1525,12.6023,False,0.3188,,,0.223,-2.21,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,5245,智晶光電股份有限公司,52452,2024-12-18,2025-01-15,2025-01-16,31.1,2025-11-03,22.5,-27.6527,-7.3134,-17.3103,False,1.4187,,,0.0524,-2.21,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1438,三地開發地產股份有限公司,14381,2024-12-19,2024-11-27,2024-11-28,54.4236,2025-01-02,54.3,-0.2271,-12.4094,-31.5664,False,0.9884,,,,-1.01,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1438,三地開發地產股份有限公司,14381,2024-12-19,2025-01-16,2025-01-17,55.9,2025-11-04,36.3,-35.0626,5.5028,-11.746,False,0.4031,,,,-1.01,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4979,華星光通科技股份有限公司,49794,2024-12-25,2024-12-03,2024-12-04,207.1764,2025-01-08,205.2033,-0.9524,41.1565,90.3508,True,1.942,,,0.0053,2.71,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4979,華星光通科技股份有限公司,49794,2024-12-25,2025-01-22,2025-02-03,224.4411,2025-11-10,192.0081,-14.4505,45.6456,70.1754,True,0.9323,,,0.198,2.71,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2442,新美齊股份有限公司,24424,2024-12-25,2024-12-03,2024-12-04,25.7161,2025-01-08,24.8328,-3.4351,9.8532,-20.2435,True,1.1818,,,0.3306,0.94,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2442,新美齊股份有限公司,24424,2024-12-25,2025-01-22,2025-02-03,24.4401,2025-11-10,24.0,-1.8009,1.6227,5.9197,False,0.6855,,,-0.6101,0.94,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1316,上曜建設開發股份有限公司,13166,2024-12-27,2024-12-05,2024-12-06,14.65,2025-01-10,13.75,-6.1433,-2.9801,-22.0745,False,1.1084,,,3.3207,-0.32,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1316,上曜建設開發股份有限公司,13166,2024-12-27,2025-02-04,2025-02-05,14.1,2025-11-12,15.5,9.9291,-0.7117,-5.4237,False,0.3254,,,2.7806,-0.32,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2528,皇普建設股份有限公司,25283,2024-12-31,2024-12-09,2024-12-10,34.2559,2025-01-14,33.6542,-1.7566,6.516,-7.931,False,0.8469,,,1.5714,-0.79,
